batch_id,fish_species,has_temperature_telemetry,temperature_reading_count,current_temperature,average_temperature,minimum_temperature,maximum_temperature,air_temperature,humidity,storage_duration_hours,transport_duration_hours,time_above_limit_minutes,temperature_violation_count,time_since_catch_hours,spoilage_risk
SYNTH-BATCH-000503,Tilapia,True,77,7.7,6.29,4.68,9.26,4.71,66.56,40.74,13.52,811.2,77,40.74,HIGH
SYNTH-BATCH-000504,Tuna,True,14,9.13,8.72,6.15,10.49,8.78,67.48,9.11,2.44,146.4,13,9.11,HIGH
SYNTH-BATCH-000504,Tuna,True,9,9.98,10.57,8.33,12.25,8.67,73.7,18.22,3.55,212.81,9,18.22,HIGH
SYNTH-BATCH-000504,Tuna,True,47,10.04,9.37,6.64,11.2,10.67,72.93,27.33,8.2,491.81,47,27.33,HIGH
SYNTH-BATCH-000504,Tuna,True,71,8.85,9.23,8.21,10.07,7.9,70.26,36.44,13.67,819.91,71,36.44,HIGH
SYNTH-BATCH-000505,Mackerel,True,87,2.69,1.36,0.54,3.06,1.1,87.95,37.76,15.01,0.0,1,37.76,LOW
SYNTH-BATCH-000505,Mackerel,True,43,-0.46,-0.1,-0.46,3.55,,95.17,75.52,27.35,0.0,0,75.52,LOW
SYNTH-BATCH-000505,Mackerel,True,51,2.63,1.47,1.24,2.96,2.17,,113.28,15.64,0.0,0,113.28,MEDIUM
SYNTH-BATCH-000505,Mackerel,True,111,1.39,0.92,0.69,1.43,-0.93,90.92,151.04,21.35,0.0,0,151.04,MEDIUM
SYNTH-BATCH-000506,Mackerel,True,23,2.07,1.72,0.75,3.99,1.35,84.51,35.53,11.7,32.63,1,35.53,LOW
SYNTH-BATCH-000506,Mackerel,True,123,1.95,0.84,-0.47,2.05,0.66,72.53,71.06,34.51,0.0,0,71.06,LOW
SYNTH-BATCH-000506,Mackerel,True,175,2.77,2.48,0.87,5.45,3.54,85.55,106.59,36.49,554.92,46,106.59,MEDIUM
SYNTH-BATCH-000506,Mackerel,True,159,2.23,1.56,-0.01,5.46,0.29,80.84,142.12,45.23,388.95,23,142.12,MEDIUM
SYNTH-BATCH-000507,Tilapia,False,0,,,,,6.14,89.7,34.52,8.26,0.0,0,34.52,MEDIUM
SYNTH-BATCH-000507,Tilapia,True,33,5.16,5.24,4.2,8.86,5.55,91.33,69.04,10.66,548.1,26,69.04,HIGH
SYNTH-BATCH-000507,Tilapia,True,106,6.64,6.93,6.64,7.5,4.81,89.84,103.55,21.44,1223.16,101,103.55,HIGH
SYNTH-BATCH-000507,Tilapia,True,451,4.85,5.4,4.85,7.68,6.84,94.46,138.07,75.43,3540.24,353,138.07,HIGH
SYNTH-BATCH-000508,Mackerel,True,38,2.22,2.81,2.14,5.89,4.48,73.99,27.07,10.67,210.56,12,27.07,LOW
SYNTH-BATCH-000508,Mackerel,True,75,5.04,6.65,4.34,7.68,6.13,70.69,54.14,16.41,918.35,69,54.14,HIGH
SYNTH-BATCH-000508,Mackerel,True,115,4.27,5.0,3.72,7.26,5.79,78.27,81.22,23.48,986.34,81,81.22,MEDIUM
SYNTH-BATCH-000508,Mackerel,True,76,6.0,5.57,4.76,7.29,5.27,76.59,108.29,16.86,781.29,59,108.29,HIGH
SYNTH-BATCH-000509,Tilapia,True,44,4.77,4.74,2.3,8.43,4.23,80.29,38.32,9.41,430.64,35,38.32,MEDIUM
SYNTH-BATCH-000509,Tilapia,True,74,4.01,4.25,4.01,6.29,3.5,88.1,76.64,14.22,454.5,39,76.64,MEDIUM
SYNTH-BATCH-000509,Tilapia,True,90,5.97,4.57,3.75,7.66,5.09,86.09,114.97,43.29,1770.52,63,114.97,HIGH
SYNTH-BATCH-000509,Tilapia,True,89,5.24,5.43,3.38,8.22,4.28,84.38,153.29,31.38,1562.07,74,153.29,HIGH
SYNTH-BATCH-000510,Snapper,True,15,1.96,1.54,1.29,4.82,2.07,63.48,31.39,7.47,40.75,2,31.39,LOW
SYNTH-BATCH-000510,Snapper,False,0,,,,,2.1,65.59,62.78,28.56,0.0,0,62.78,MEDIUM
SYNTH-BATCH-000510,Snapper,True,78,2.26,3.01,0.72,3.62,3.42,67.36,94.17,47.0,480.92,12,94.17,LOW
SYNTH-BATCH-000510,Snapper,True,58,3.94,4.09,2.62,7.2,2.94,63.56,125.55,30.82,1084.81,35,125.55,MEDIUM
SYNTH-BATCH-000511,Sardine,True,23,10.3,9.56,8.01,11.17,6.32,63.11,22.41,10.62,636.99,23,22.41,HIGH
SYNTH-BATCH-000511,Sardine,True,61,8.94,9.62,7.33,13.38,9.93,66.42,44.82,13.92,835.2,60,44.82,HIGH
SYNTH-BATCH-000511,Sardine,True,50,9.7,8.79,6.61,12.25,6.1,63.08,67.22,22.21,1332.48,50,67.22,HIGH
SYNTH-BATCH-000511,Sardine,True,90,12.68,10.9,9.4,13.5,9.14,67.45,89.63,18.75,1125.0,90,89.63,HIGH
SYNTH-BATCH-000512,Mackerel,True,41,1.71,0.99,-0.91,1.71,2.26,75.6,36.11,11.39,0.0,0,36.11,LOW
SYNTH-BATCH-000512,Mackerel,True,105,0.89,1.15,-1.54,3.92,2.43,71.65,72.22,37.03,0.0,0,72.22,LOW
SYNTH-BATCH-000512,Mackerel,True,121,2.73,2.42,-0.35,5.02,-0.07,73.71,108.33,21.41,272.57,26,108.33,MEDIUM
SYNTH-BATCH-000512,Mackerel,True,67,2.19,1.82,0.04,3.37,1.15,75.39,144.43,32.14,14.84,1,144.43,MEDIUM
SYNTH-BATCH-000513,Sardine,True,30,2.4,1.71,-0.15,5.42,3.61,79.33,34.35,12.89,122.72,3,34.35,LOW
SYNTH-BATCH-000513,Sardine,True,143,4.61,5.26,2.73,6.64,2.39,81.6,68.69,30.52,1250.59,97,68.69,HIGH
SYNTH-BATCH-000513,Sardine,True,82,4.82,5.62,3.29,7.19,,79.91,103.04,20.62,951.82,63,103.04,HIGH
SYNTH-BATCH-000513,Sardine,True,165,6.23,5.26,4.92,8.96,2.57,77.1,137.39,69.49,3619.56,143,137.39,HIGH
SYNTH-BATCH-000514,Snapper,True,24,6.41,6.35,3.56,9.08,8.42,62.85,40.26,8.83,529.73,22,40.26,HIGH
SYNTH-BATCH-000514,Snapper,True,34,9.15,7.06,4.83,9.58,7.96,61.94,80.51,10.46,627.4,32,80.51,HIGH
SYNTH-BATCH-000514,Snapper,True,230,9.52,8.58,8.19,9.52,4.25,60.29,120.77,52.21,3132.6,230,120.77,HIGH
SYNTH-BATCH-000514,Snapper,True,134,9.37,10.22,9.21,12.45,9.12,59.42,161.02,42.86,2571.54,132,161.02,HIGH
SYNTH-BATCH-000515,Tuna,True,20,8.91,8.05,7.61,9.24,7.86,80.26,35.36,8.01,480.6,20,35.36,MEDIUM
SYNTH-BATCH-000515,Tuna,True,58,8.44,8.79,8.44,12.57,9.78,77.16,70.71,16.77,1006.05,58,70.71,HIGH
SYNTH-BATCH-000515,Tuna,True,222,8.46,8.54,6.58,12.31,9.49,76.4,106.07,42.26,2535.6,222,106.07,HIGH
SYNTH-BATCH-000515,Tuna,True,102,11.16,8.73,7.0,11.16,4.82,75.93,141.43,62.71,3762.6,102,141.43,HIGH
SYNTH-BATCH-000516,Tuna,True,23,7.46,7.07,4.81,11.14,6.58,67.23,26.58,9.3,558.0,23,26.58,HIGH
SYNTH-BATCH-000516,Tuna,True,130,9.79,10.08,9.49,12.54,8.13,66.65,53.15,24.04,1442.3,130,53.15,HIGH
SYNTH-BATCH-000516,Tuna,True,162,8.98,9.77,8.62,10.62,11.53,61.81,79.73,29.67,1780.03,161,79.73,HIGH
SYNTH-BATCH-000516,Tuna,True,172,7.43,7.39,5.46,11.22,8.72,65.39,106.31,35.58,2134.8,172,106.31,HIGH
SYNTH-BATCH-000517,Mackerel,False,0,,,,,2.9,64.64,8.41,3.22,0.0,0,8.41,LOW
SYNTH-BATCH-000517,Mackerel,True,13,2.56,2.56,0.7,6.51,2.37,58.96,16.82,4.58,95.7,2,16.82,MEDIUM
SYNTH-BATCH-000517,Mackerel,True,12,5.55,4.0,3.01,7.53,2.21,65.07,25.24,4.71,170.54,8,25.24,MEDIUM
SYNTH-BATCH-000517,Mackerel,True,29,4.99,2.47,1.68,4.99,5.46,66.07,33.65,17.17,222.88,7,33.65,LOW
SYNTH-BATCH-000518,Mackerel,True,15,7.7,7.23,4.7,11.28,8.42,85.21,24.42,3.05,183.0,15,24.42,MEDIUM
SYNTH-BATCH-000518,Mackerel,True,35,7.45,6.49,3.71,10.03,6.74,86.63,48.83,12.5,749.83,35,48.83,MEDIUM
SYNTH-BATCH-000518,Mackerel,True,154,9.34,8.63,7.6,9.78,6.43,88.89,73.25,28.3,1698.0,154,73.25,HIGH
SYNTH-BATCH-000518,Mackerel,True,168,7.8,7.39,6.08,10.06,7.25,77.4,97.67,34.78,2086.5,168,97.67,HIGH
SYNTH-BATCH-000519,Snapper,True,31,3.63,2.94,0.87,4.62,1.65,92.24,23.77,8.38,121.72,6,23.77,LOW
SYNTH-BATCH-000519,Snapper,True,29,3.55,3.55,0.76,6.02,5.15,90.94,47.54,9.48,243.13,13,47.54,MEDIUM
SYNTH-BATCH-000519,Snapper,True,69,4.36,2.51,0.53,4.71,4.06,84.47,71.31,36.76,438.16,12,71.31,LOW
SYNTH-BATCH-000519,Snapper,True,68,6.42,5.64,3.54,6.42,2.97,92.65,95.08,21.42,912.71,50,95.08,HIGH
SYNTH-BATCH-000520,Tuna,True,25,2.86,2.49,0.25,2.86,4.27,64.99,25.08,6.2,17.95,2,25.08,LOW
SYNTH-BATCH-000520,Tuna,True,42,5.0,4.28,2.85,6.23,4.76,69.29,50.16,7.75,247.19,24,50.16,MEDIUM
SYNTH-BATCH-000520,Tuna,True,208,6.3,4.36,3.64,7.87,4.3,70.76,75.24,35.35,1425.81,141,75.24,HIGH
SYNTH-BATCH-000520,Tuna,True,41,3.2,3.0,2.68,6.62,4.36,69.04,100.32,15.67,385.22,17,100.32,MEDIUM
SYNTH-BATCH-000521,Tuna,False,0,,,,,6.63,61.77,26.02,10.55,0.0,0,26.02,LOW
SYNTH-BATCH-000521,Tuna,True,122,5.84,7.99,5.67,8.29,10.74,,52.04,26.77,1606.02,122,52.04,HIGH
SYNTH-BATCH-000521,Tuna,True,155,8.12,7.71,4.93,8.12,7.09,57.01,78.05,26.6,1595.94,154,78.05,HIGH
SYNTH-BATCH-000521,Tuna,True,264,9.16,9.14,8.36,10.99,11.32,64.55,104.07,54.04,3242.32,264,104.07,HIGH
SYNTH-BATCH-000522,Sardine,True,77,7.03,7.75,7.03,10.7,8.97,95.47,38.42,16.81,1008.6,77,38.42,HIGH
SYNTH-BATCH-000522,Sardine,True,32,7.31,7.98,5.35,11.64,4.99,92.04,76.85,10.18,610.66,30,76.85,HIGH
SYNTH-BATCH-000522,Sardine,True,127,8.65,8.19,5.69,10.31,8.61,90.1,115.27,33.24,1994.4,127,115.27,HIGH
SYNTH-BATCH-000522,Sardine,True,453,8.97,8.39,7.77,11.67,6.91,94.8,153.69,78.47,4707.98,452,153.69,HIGH
SYNTH-BATCH-000523,Tuna,True,26,4.82,5.04,2.7,5.4,5.21,76.07,10.81,4.47,149.34,14,10.81,MEDIUM
SYNTH-BATCH-000523,Tuna,True,11,6.2,4.92,2.81,8.79,5.87,75.98,21.62,3.35,163.33,9,21.62,MEDIUM
SYNTH-BATCH-000523,Tuna,True,51,6.56,5.9,5.11,8.27,5.47,80.68,32.44,15.26,814.26,44,32.44,MEDIUM
SYNTH-BATCH-000523,Tuna,True,29,5.23,5.84,3.07,6.72,2.57,73.4,43.25,8.32,378.38,22,43.25,MEDIUM
SYNTH-BATCH-000524,Other,True,18,3.99,4.35,3.99,7.7,3.16,66.0,13.4,4.72,186.15,12,13.4,MEDIUM
SYNTH-BATCH-000524,Other,True,29,6.94,6.12,5.21,9.79,9.49,60.65,26.8,10.44,626.15,29,26.8,MEDIUM
SYNTH-BATCH-000524,Other,True,29,3.18,3.92,3.01,6.18,7.23,53.55,40.2,7.54,219.5,14,40.2,LOW
SYNTH-BATCH-000524,Other,True,58,4.22,3.22,1.1,6.56,4.83,62.1,53.6,18.6,481.0,27,53.6,MEDIUM
SYNTH-BATCH-000525,Snapper,True,17,5.79,6.35,5.11,7.5,7.65,79.5,18.3,3.82,202.13,15,18.3,MEDIUM
SYNTH-BATCH-000525,Snapper,True,72,6.33,6.66,5.73,10.09,6.6,76.99,36.6,13.81,828.45,71,36.6,HIGH
SYNTH-BATCH-000525,Snapper,True,154,7.33,7.0,4.34,7.33,5.2,71.94,54.89,29.81,1692.45,144,54.89,HIGH
SYNTH-BATCH-000525,Snapper,True,84,6.19,6.56,5.68,9.63,6.11,71.6,73.19,15.62,936.93,84,73.19,HIGH
SYNTH-BATCH-000526,Tilapia,True,30,5.12,5.03,4.27,7.53,3.92,64.95,14.51,5.25,228.91,22,14.51,MEDIUM
SYNTH-BATCH-000526,Tilapia,True,38,5.85,5.62,3.61,7.02,2.71,67.14,29.03,15.44,701.23,28,29.03,MEDIUM
SYNTH-BATCH-000526,Tilapia,True,46,7.48,6.88,5.27,9.14,6.38,64.78,43.54,9.67,580.2,45,43.54,HIGH
SYNTH-BATCH-000526,Tilapia,True,31,7.27,7.66,7.27,11.39,7.74,63.49,58.06,10.27,616.2,30,58.06,HIGH
SYNTH-BATCH-000527,Snapper,True,24,-0.37,-1.22,-2.65,1.52,-0.21,,26.11,11.65,0.0,0,26.11,LOW
SYNTH-BATCH-000527,Snapper,True,23,0.37,-0.23,-1.01,3.0,3.11,90.24,52.21,14.13,0.0,0,52.21,LOW
SYNTH-BATCH-000527,Snapper,True,115,0.06,-0.57,-1.56,0.06,-1.63,94.67,78.32,25.75,0.0,0,78.32,MEDIUM
SYNTH-BATCH-000527,Snapper,True,106,1.03,1.62,1.03,4.74,0.52,95.97,104.42,21.83,122.23,11,104.42,LOW
SYNTH-BATCH-000528,Tilapia,True,14,6.12,5.56,2.95,7.74,7.87,81.6,12.63,5.11,247.26,9,12.63,MEDIUM
SYNTH-BATCH-000528,Tilapia,True,50,7.75,6.24,4.28,10.17,3.85,86.36,25.25,8.7,521.81,50,25.25,HIGH
SYNTH-BATCH-000528,Tilapia,True,55,5.55,7.05,5.55,8.03,8.22,82.52,37.88,16.39,983.37,55,37.88,HIGH
SYNTH-BATCH-000528,Tilapia,True,47,10.6,9.55,7.79,12.16,3.28,86.01,50.5,10.82,648.97,45,50.5,HIGH
SYNTH-BATCH-000529,Snapper,True,11,8.62,8.01,5.28,9.72,8.69,93.25,8.78,3.72,223.2,11,8.78,MEDIUM
SYNTH-BATCH-000529,Snapper,True,27,9.22,10.07,7.31,11.35,9.17,99.77,17.55,5.0,300.0,25,17.55,HIGH
SYNTH-BATCH-000529,Snapper,True,38,6.09,6.58,6.09,9.49,9.96,95.98,26.33,10.82,649.15,37,26.33,MEDIUM
SYNTH-BATCH-000529,Snapper,True,69,8.57,8.45,6.39,10.37,7.31,98.67,35.11,13.39,803.4,68,35.11,HIGH
SYNTH-BATCH-000530,Other,True,7,9.96,9.54,7.73,12.48,7.79,92.1,11.37,3.09,185.4,6,11.37,HIGH
SYNTH-BATCH-000530,Other,True,48,9.2,8.62,6.21,12.09,8.82,89.81,22.74,8.79,527.28,47,22.74,HIGH
SYNTH-BATCH-000530,Other,True,27,7.93,8.67,7.2,10.46,10.61,98.35,34.11,4.81,288.6,26,34.11,HIGH
SYNTH-BATCH-000530,Other,True,39,9.27,8.86,7.14,12.18,9.41,97.97,45.48,6.5,389.78,36,45.48,HIGH
SYNTH-BATCH-000531,Other,True,37,4.86,3.01,1.12,5.69,2.18,62.39,18.3,6.68,134.73,13,18.3,LOW
SYNTH-BATCH-000531,Other,False,0,,,,,3.37,56.39,36.61,11.72,0.0,0,36.61,LOW
SYNTH-BATCH-000531,Other,True,14,4.67,4.52,4.14,5.76,4.46,66.34,54.91,6.66,209.33,8,54.91,MEDIUM
SYNTH-BATCH-000531,Other,True,16,3.54,3.61,1.86,6.31,2.66,60.4,73.22,8.96,246.16,9,73.22,MEDIUM
SYNTH-BATCH-000532,Tilapia,True,6,-0.5,0.38,-0.79,3.3,2.43,73.95,6.06,1.48,0.0,0,6.06,LOW
SYNTH-BATCH-000532,Tilapia,True,8,1.0,-0.38,-1.64,2.23,-0.54,77.7,12.13,2.94,0.0,0,12.13,LOW
SYNTH-BATCH-000532,Tilapia,True,12,2.22,2.18,-0.58,6.21,3.17,78.19,18.19,2.27,37.97,2,18.19,LOW
SYNTH-BATCH-000532,Tilapia,True,46,2.54,1.25,0.65,4.2,3.29,77.53,24.25,10.19,3.38,1,24.25,LOW
SYNTH-BATCH-000533,Snapper,False,0,,,,,7.77,87.62,36.92,12.82,0.0,0,36.92,LOW
SYNTH-BATCH-000533,Snapper,False,0,,,,,11.18,92.35,73.84,32.8,0.0,0,73.84,MEDIUM
SYNTH-BATCH-000533,Snapper,True,167,8.51,8.12,7.08,8.79,5.83,90.62,110.76,33.31,1998.6,167,110.76,HIGH
SYNTH-BATCH-000533,Snapper,True,180,8.39,9.47,7.68,12.5,7.85,88.3,147.68,34.65,2079.0,180,147.68,HIGH
SYNTH-BATCH-000534,Mackerel,True,74,-0.96,-0.79,-2.67,2.13,2.19,57.2,37.83,18.44,0.0,1,37.83,LOW
SYNTH-BATCH-000534,Mackerel,True,81,0.88,0.57,-1.88,0.88,-1.4,62.06,75.66,32.76,0.0,0,75.66,LOW
SYNTH-BATCH-000534,Mackerel,True,73,1.7,2.1,1.7,3.27,1.21,67.73,113.49,26.61,53.99,4,113.49,LOW
SYNTH-BATCH-000534,Mackerel,True,80,0.5,0.09,-2.04,0.77,-1.38,58.7,151.31,35.95,0.0,1,151.31,LOW
SYNTH-BATCH-000535,Mackerel,True,19,0.28,0.0,-2.67,2.46,1.16,60.62,19.63,3.25,0.0,1,19.63,LOW
SYNTH-BATCH-000535,Mackerel,True,38,1.45,0.84,-1.7,1.45,3.72,57.11,39.25,9.68,0.0,0,39.25,LOW
SYNTH-BATCH-000535,Mackerel,True,120,2.74,-0.19,-2.1,3.29,-0.81,67.5,58.88,20.98,0.0,3,58.88,MEDIUM
SYNTH-BATCH-000535,Mackerel,True,60,1.06,1.39,1.06,4.87,0.57,61.59,78.51,18.58,84.99,3,78.51,MEDIUM
SYNTH-BATCH-000536,Tilapia,True,34,0.57,0.76,-0.6,3.32,3.55,80.59,33.74,5.76,0.0,0,33.74,LOW
SYNTH-BATCH-000536,Tilapia,True,46,1.33,0.74,-0.72,3.8,-0.71,87.53,67.49,17.97,0.0,0,67.49,LOW
SYNTH-BATCH-000536,Tilapia,True,87,3.22,1.87,0.12,3.76,-1.96,85.59,101.23,52.58,141.55,5,101.23,LOW
SYNTH-BATCH-000536,Tilapia,True,391,1.9,2.41,1.35,4.24,2.55,87.57,134.98,72.05,642.97,58,134.98,MEDIUM
SYNTH-BATCH-000537,Mackerel,True,41,8.87,10.07,7.81,12.96,10.63,60.33,22.4,11.93,715.8,41,22.4,HIGH
SYNTH-BATCH-000537,Mackerel,False,0,,,,,10.69,57.35,44.79,24.47,0.0,0,44.79,LOW
SYNTH-BATCH-000537,Mackerel,True,76,12.5,10.6,8.62,13.29,11.8,,67.19,25.29,1517.4,74,67.19,HIGH
SYNTH-BATCH-000537,Mackerel,True,49,10.3,9.71,9.18,10.48,6.81,60.91,89.59,26.93,1615.8,49,89.59,HIGH
SYNTH-BATCH-000538,Mackerel,True,27,0.72,1.57,-1.06,5.24,1.8,62.04,36.4,5.12,39.11,5,36.4,LOW
SYNTH-BATCH-000538,Mackerel,True,166,3.72,2.3,0.95,3.72,1.44,61.85,72.81,29.62,166.4,14,72.81,LOW
SYNTH-BATCH-000538,Mackerel,True,54,1.02,0.5,-0.81,4.61,-0.01,59.64,109.21,33.72,0.0,1,109.21,MEDIUM
SYNTH-BATCH-000538,Mackerel,True,177,0.25,0.54,-1.73,3.53,1.31,59.56,145.61,35.22,0.0,0,145.61,MEDIUM
SYNTH-BATCH-000539,Snapper,False,0,,,,,7.72,73.55,17.18,4.09,0.0,0,17.18,LOW
SYNTH-BATCH-000539,Snapper,True,18,8.09,7.85,6.2,11.94,8.34,76.03,34.36,4.98,298.73,18,34.36,HIGH
SYNTH-BATCH-000539,Snapper,True,143,7.36,7.24,5.76,10.43,7.91,,51.54,27.44,1646.38,143,51.54,HIGH
SYNTH-BATCH-000539,Snapper,True,89,6.19,6.15,4.7,7.67,10.32,75.88,68.72,25.48,1332.82,77,68.72,HIGH
SYNTH-BATCH-000540,Snapper,True,28,1.9,2.52,0.19,6.26,5.14,81.72,22.47,5.3,102.93,12,22.47,LOW
SYNTH-BATCH-000540,Snapper,True,43,2.81,3.48,2.81,5.37,2.5,75.51,44.95,20.31,446.4,15,44.95,LOW
SYNTH-BATCH-000540,Snapper,True,79,6.73,5.08,2.61,7.82,0.14,83.83,67.42,20.62,934.6,59,67.42,MEDIUM
SYNTH-BATCH-000540,Snapper,True,145,4.84,5.28,4.84,8.95,2.3,82.4,89.89,26.36,1374.85,127,89.89,HIGH
SYNTH-BATCH-000541,Snapper,True,31,5.23,4.61,3.86,6.2,5.24,88.74,16.73,8.22,281.01,19,16.73,LOW
SYNTH-BATCH-000541,Snapper,True,46,3.87,4.13,3.87,4.53,2.34,,33.47,16.51,374.13,19,33.47,MEDIUM
SYNTH-BATCH-000541,Snapper,False,0,,,,,6.21,90.58,50.2,27.01,0.0,0,50.2,LOW
SYNTH-BATCH-000541,Snapper,True,89,6.15,6.21,5.7,7.29,5.63,90.81,66.94,17.43,887.47,74,66.94,HIGH
SYNTH-BATCH-000542,Other,True,11,4.77,5.12,3.55,6.3,7.43,88.64,15.06,5.75,220.21,5,15.06,MEDIUM
SYNTH-BATCH-000542,Other,True,36,7.49,6.4,6.04,8.96,9.39,85.97,30.12,10.55,632.86,36,30.12,HIGH
SYNTH-BATCH-000542,Other,True,73,5.74,4.66,4.01,6.26,6.38,81.76,45.18,18.13,631.12,42,45.18,MEDIUM
SYNTH-BATCH-000542,Other,True,76,6.61,5.5,4.81,8.88,10.03,86.79,60.24,26.35,1406.53,67,60.24,HIGH
SYNTH-BATCH-000543,Snapper,True,11,5.92,5.36,3.88,6.89,5.81,69.01,15.48,5.4,231.43,7,15.48,LOW
SYNTH-BATCH-000543,Snapper,True,24,7.91,6.74,6.3,8.3,6.88,70.23,30.96,5.88,350.57,24,30.96,MEDIUM
SYNTH-BATCH-000543,Snapper,True,99,5.23,5.36,3.36,5.73,8.1,74.23,46.44,19.88,741.47,60,46.44,MEDIUM
SYNTH-BATCH-000543,Snapper,True,55,9.29,7.25,6.11,11.4,,69.61,61.93,28.7,1722.0,55,61.93,HIGH
SYNTH-BATCH-000544,Sardine,True,32,3.92,5.39,3.28,8.5,4.71,97.21,39.57,8.26,419.3,26,39.57,MEDIUM
SYNTH-BATCH-000544,Sardine,True,124,7.01,5.74,4.72,9.16,3.3,95.21,79.15,33.09,1870.96,117,79.15,HIGH
SYNTH-BATCH-000544,Sardine,True,150,6.2,6.49,6.15,10.51,8.01,89.84,118.72,57.23,3433.51,150,118.72,HIGH
SYNTH-BATCH-000544,Sardine,True,134,7.51,7.9,7.51,10.27,6.88,91.36,158.29,82.11,4926.6,134,158.29,HIGH
SYNTH-BATCH-000545,Sardine,True,15,7.43,7.23,5.66,9.86,11.3,61.86,9.03,2.53,151.55,14,9.03,MEDIUM
SYNTH-BATCH-000545,Sardine,True,39,10.11,9.3,7.13,11.75,,65.89,18.05,8.34,500.4,39,18.05,HIGH
SYNTH-BATCH-000545,Sardine,True,21,10.3,10.71,8.89,14.25,9.51,61.4,27.08,3.5,209.71,21,27.08,HIGH
SYNTH-BATCH-000545,Sardine,True,20,8.33,8.57,8.33,10.94,,59.87,36.1,6.78,406.66,19,36.1,HIGH
SYNTH-BATCH-000546,Tuna,True,14,7.47,7.29,6.69,8.3,8.82,,9.77,2.42,145.2,14,9.77,MEDIUM
SYNTH-BATCH-000546,Tuna,True,17,5.47,5.74,5.47,7.42,7.17,60.34,19.54,4.78,230.34,15,19.54,MEDIUM
SYNTH-BATCH-000546,Tuna,True,68,6.33,6.43,5.62,10.37,,62.99,29.3,13.96,837.37,68,29.3,HIGH
SYNTH-BATCH-000546,Tuna,True,65,6.56,6.26,3.61,7.3,6.74,57.21,39.07,21.3,1092.68,56,39.07,HIGH
SYNTH-BATCH-000547,Tuna,True,8,-0.06,-0.5,-1.59,-0.06,-0.15,74.29,41.87,5.3,0.0,0,41.87,LOW
SYNTH-BATCH-000547,Tuna,False,0,,,,,3.03,77.89,83.74,36.76,0.0,0,83.74,MEDIUM
SYNTH-BATCH-000547,Tuna,True,30,0.72,0.91,-1.28,4.2,-1.76,80.64,125.62,18.4,0.0,0,125.62,LOW
SYNTH-BATCH-000547,Tuna,True,394,3.15,1.73,-1.05,4.63,1.39,72.74,167.49,79.98,474.6,40,167.49,MEDIUM
SYNTH-BATCH-000548,Snapper,True,2,3.43,3.63,2.93,6.78,5.64,89.08,6.17,0.95,28.52,0,6.17,LOW
SYNTH-BATCH-000548,Snapper,True,15,5.48,4.88,3.75,9.02,4.19,86.67,12.34,5.12,254.04,13,12.34,MEDIUM
SYNTH-BATCH-000548,Snapper,True,20,5.73,6.02,5.62,6.41,6.03,86.67,18.5,5.32,241.22,15,18.5,MEDIUM
SYNTH-BATCH-000548,Snapper,False,0,,,,,4.05,88.18,24.67,5.51,0.0,0,24.67,LOW
SYNTH-BATCH-000549,Sardine,True,18,6.82,5.32,4.27,7.43,7.48,66.34,20.88,5.35,241.72,14,20.88,MEDIUM
SYNTH-BATCH-000549,Sardine,True,76,8.24,8.51,6.11,11.01,7.58,63.77,41.75,17.22,1033.2,76,41.75,HIGH
SYNTH-BATCH-000549,Sardine,True,29,6.22,6.48,6.22,9.29,6.95,68.98,62.63,8.53,511.74,29,62.63,MEDIUM
SYNTH-BATCH-000549,Sardine,True,126,8.26,8.92,6.47,12.76,9.52,64.69,83.51,45.1,2706.0,125,83.51,HIGH
SYNTH-BATCH-000550,Snapper,True,74,6.66,6.88,5.54,9.6,4.81,93.49,28.43,15.43,925.8,74,28.43,HIGH
SYNTH-BATCH-000550,Snapper,True,110,5.29,6.06,4.09,8.49,5.26,89.99,56.87,19.17,1065.36,101,56.87,HIGH
SYNTH-BATCH-000550,Snapper,True,51,7.82,7.49,6.58,8.32,5.26,93.33,85.3,11.54,692.4,49,85.3,HIGH
SYNTH-BATCH-000550,Snapper,True,102,7.61,7.24,6.79,8.92,5.78,93.33,113.74,56.52,3391.2,102,113.74,HIGH
SYNTH-BATCH-000551,Mackerel,True,31,1.06,1.42,-0.01,4.24,2.94,89.7,31.84,9.62,16.78,0,31.84,LOW
SYNTH-BATCH-000551,Mackerel,True,50,4.72,3.16,1.73,4.72,-0.68,88.58,63.68,9.94,164.92,13,63.68,LOW
SYNTH-BATCH-000551,Mackerel,True,186,2.82,2.83,1.16,4.75,2.73,87.25,95.51,32.48,466.09,43,95.51,MEDIUM
SYNTH-BATCH-000551,Mackerel,True,257,4.15,3.37,0.61,7.02,6.19,90.23,127.35,62.27,1816.58,126,127.35,HIGH
SYNTH-BATCH-000552,Tuna,True,19,1.96,1.19,-1.19,3.97,-0.46,86.15,29.53,6.52,0.0,0,29.53,LOW
SYNTH-BATCH-000552,Tuna,True,18,2.64,2.17,-0.24,4.78,2.02,84.69,59.06,9.97,97.27,1,59.06,LOW
SYNTH-BATCH-000552,Tuna,True,43,3.09,2.06,0.31,3.59,4.49,79.76,88.59,11.08,36.31,3,88.59,LOW
SYNTH-BATCH-000552,Tuna,True,113,2.49,1.62,-0.97,3.53,,85.08,118.12,36.31,0.0,1,118.12,LOW
